id_pagamento,id_fatura,data_pagamento,valor_pago,metodo_pagamento
3772,3526,2024-03-19,3579.6,Cartão de Crédito
3773,5012,2024-03-16,3603.94,Transferência
3774,3109,2024-04-16,8144.39,Transferência
3775,342,2024-11-25,4245.49,PIX
3776,2218,2024-02-05,8843.13,PIX
3777,5827,2024-12-17,998.38,Cartão de Crédito
3778,1434,2023-04-20,8836.16,Boleto
3779,1919,2024-06-25,3761.29,Transferência
3780,2106,2024-07-14,8527.96,Cartão de Crédito
3781,687,2024-10-14,6605.59,Transferência
3782,4594,2024-05-09,328.07,PIX
3783,3492,2023-09-29,3472.97,PIX
3784,3293,2023-08-27,1272.85,Boleto
3785,5720,2024-04-04,9006.84,Boleto
3786,3053,2024-03-26,3232.5,Transferência
3787,6950,2024-02-26,2732.51,Transferência
3788,4130,2024-11-10,8158.47,Transferência
3789,5046,2023-06-24,4433.96,PIX
3790,2569,2023-03-08,3263.37,Cartão de Crédito
3791,3480,2023-07-01,1860.42,Cartão de Crédito
3792,2960,2023-03-10,8603.24,PIX
3793,637,2023-12-17,7444.05,PIX
3794,2922,2025-02-25,1632.77,PIX
3795,2769,2024-07-21,991.46,Transferência
3796,714,2023-06-25,5966.24,Cartão de Crédito
3797,5048,2025-01-16,9525.48,Cartão de Crédito
3798,597,2023-07-19,4480.41,PIX
3799,785,2024-07-02,1747.58,PIX
3800,3982,2023-07-27,2104.88,Cartão de Crédito
3801,3366,2024-04-22,5523.64,Cartão de Crédito
3802,2560,2023-03-03,9340.67,Cartão de Crédito
3803,26,2024-01-19,5240.95,Boleto
3804,1930,2025-02-15,5294.02,Transferência
3805,2710,2023-11-11,8351.19,Boleto
3806,5804,2024-04-25,5770.79,Transferência
3807,4877,2024-12-11,828.93,Boleto
3808,2873,2024-01-25,6065.65,Boleto
3809,5959,2024-11-28,993.81,Boleto
3810,5385,2024-12-29,405.54,PIX
3811,416,2023-11-24,2029.55,PIX
3812,2657,2023-03-02,4275.05,Transferência
3813,1398,2023-03-06,3413.97,PIX
3814,2012,2023-09-03,8897.0,Cartão de Crédito
3815,462,2024-11-03,8009.94,Cartão de Crédito
3816,1827,2023-11-03,9443.76,PIX
3817,4293,2024-11-03,4957.45,Transferência
3818,699,2023-11-30,6233.59,Transferência
3819,3488,2023-09-08,2782.33,Cartão de Crédito
3820,4708,2024-06-15,8707.58,Cartão de Crédito
3821,6455,2024-02-06,7809.14,Cartão de Crédito
3822,5228,2023-04-08,819.11,Cartão de Crédito
3823,2322,2024-07-20,3629.25,Transferência
3824,6653,2024-06-19,200.61,Transferência
3825,1252,2023-12-08,7889.68,PIX
3826,5222,2024-08-25,6807.95,PIX
3827,6668,2024-07-23,9855.85,Cartão de Crédito
3828,485,2025-01-08,3141.11,Transferência
3829,6620,2023-03-04,861.45,Cartão de Crédito
3830,1202,2023-06-29,667.6,Transferência
3831,5018,2024-06-13,4077.74,Transferência
3832,5953,2024-05-04,9382.58,PIX
3833,3063,2024-01-11,5715.86,Transferência
3834,6461,2023-10-20,9506.9,Transferência
3835,451,2024-04-17,3285.34,Boleto
3836,1268,2024-02-12,5069.27,Transferência
3837,2091,2023-03-16,2644.75,PIX
3838,3737,2024-02-26,7719.31,Boleto
3839,1209,2024-02-08,2288.06,PIX
3840,3012,2024-04-30,4282.17,Boleto
3841,6610,2024-10-10,2617.62,PIX
3842,5431,2024-02-09,6965.37,Transferência
3843,6277,2023-12-17,7849.65,Transferência
3844,252,2023-08-24,5833.57,PIX
3845,5624,2024-01-02,254.75,Transferência
3846,6734,2024-05-27,3777.73,Transferência
3847,608,2024-03-03,4464.59,Boleto
3848,22,2024-06-04,9215.6,Cartão de Crédito
3849,2118,2024-02-01,5484.03,Transferência
3850,4809,2023-11-08,7492.16,PIX
3851,1763,2023-12-28,3002.98,Boleto
3852,1997,2024-03-26,5787.75,Transferência
3853,3015,2023-08-06,9863.76,Cartão de Crédito
3854,1396,2024-04-03,5897.18,PIX
3855,3830,2023-10-19,2517.25,Boleto
3856,2012,2023-05-07,6267.99,Boleto
3857,1818,2023-09-26,8556.7,Transferência
3858,6404,2023-09-08,1834.34,Transferência
3859,1175,2024-01-31,9227.56,PIX
3860,2560,2023-12-15,3082.75,Transferência
3861,5406,2023-05-16,1843.71,Transferência
3862,3945,2024-03-06,5846.04,PIX
3863,3475,2023-03-15,2700.15,Cartão de Crédito
3864,1147,2024-06-17,85.19,PIX
3865,6543,2023-03-08,2467.11,PIX
3866,2519,2025-01-19,4617.7,Cartão de Crédito
3867,309,2024-12-07,8032.24,PIX
3868,1019,2023-11-02,2363.91,Cartão de Crédito
3869,6485,2023-10-04,1873.02,Cartão de Crédito
3870,4359,2023-06-10,735.68,Cartão de Crédito
3871,5866,2023-07-03,9753.78,Cartão de Crédito
3872,5490,2024-06-10,7967.67,Boleto
3873,6822,2024-10-21,9168.49,Cartão de Crédito
3874,5971,2023-05-12,8976.53,Cartão de Crédito
3875,5750,2023-11-17,5789.4,Cartão de Crédito
3876,3235,2024-08-15,9226.73,Boleto
3877,1753,2023-08-03,8830.21,Boleto
3878,5621,2024-09-17,1915.39,Transferência
3879,1373,2024-09-19,1528.1,Transferência
3880,5996,2023-10-29,3861.38,Cartão de Crédito
3881,369,2023-06-19,6317.88,Cartão de Crédito
3882,3596,2023-06-09,4604.52,PIX
3883,3379,2024-08-31,8800.61,Boleto
3884,4955,2025-01-28,8466.11,Boleto
3885,4468,2023-06-27,736.77,Transferência
3886,2731,2025-01-26,9511.14,Cartão de Crédito
3887,5862,2024-04-09,6173.14,Transferência
3888,2747,2025-02-09,8424.19,Cartão de Crédito
3889,6165,2024-05-19,4936.8,Cartão de Crédito
3890,2733,2025-01-18,7063.99,PIX
3891,6,2024-01-05,8802.38,Cartão de Crédito
3892,3057,2023-12-14,4876.81,Boleto
3893,5831,2023-03-24,3026.22,PIX
3894,5554,2024-10-26,7236.3,Cartão de Crédito
3895,2499,2024-09-07,7072.38,PIX
3896,4638,2023-07-13,8504.68,PIX
3897,1166,2024-11-07,7114.85,Cartão de Crédito
3898,508,2023-06-15,9032.74,Transferência
3899,4455,2024-03-05,3657.11,Cartão de Crédito
3900,867,2023-05-05,4877.92,Boleto
3901,308,2024-09-24,3054.46,Cartão de Crédito
3902,5824,2023-06-11,1637.98,Cartão de Crédito
3903,3102,2023-07-31,7553.94,Boleto
3904,5529,2024-11-19,1094.17,Cartão de Crédito
3905,1470,2023-04-06,8924.32,Boleto
3906,4244,2025-02-07,7125.38,Boleto
3907,2724,2024-01-08,5924.47,Cartão de Crédito
3908,5784,2024-03-15,4878.52,Boleto
3909,118,2023-11-05,4330.62,Transferência
3910,6184,2024-01-10,2627.02,Boleto
3911,2520,2024-02-05,2666.52,Boleto
3912,5949,2023-07-31,8161.91,Cartão de Crédito
3913,1772,2023-11-02,3437.56,Transferência
3914,1814,2024-03-10,4121.94,Boleto
3915,773,2024-02-21,9610.7,Cartão de Crédito
3916,5760,2024-06-08,5439.8,Transferência
3917,5052,2024-06-23,1181.82,Cartão de Crédito
3918,5215,2024-06-09,7890.75,Cartão de Crédito
3919,6811,2024-01-27,5402.98,Boleto
3920,5298,2023-11-23,7158.23,Boleto
3921,303,2024-05-20,7490.46,Cartão de Crédito
3922,3533,2023-03-12,9068.47,Transferência
3923,6898,2023-06-10,6563.9,Cartão de Crédito
3924,6777,2023-07-21,8761.73,Boleto
3925,2633,2023-11-12,917.83,Boleto
3926,2687,2024-12-31,431.29,Transferência
3927,3657,2024-09-25,3644.36,Transferência
3928,2179,2023-04-02,5913.53,Boleto
3929,6445,2025-01-04,6273.34,Cartão de Crédito
3930,134,2024-03-23,6615.66,Cartão de Crédito
3931,2636,2023-07-14,8122.8,Cartão de Crédito
3932,6381,2024-11-11,1811.49,Transferência
3933,6564,2024-09-21,8667.23,PIX
3934,2803,2025-01-05,2081.11,Boleto
3935,2053,2023-07-25,2194.57,PIX
3936,6356,2023-09-20,331.25,PIX
3937,2938,2023-10-11,5110.4,PIX
3938,3047,2024-01-14,4304.32,PIX
3939,2909,2024-12-20,2955.78,PIX
3940,2779,2023-05-14,5801.56,Transferência
3941,227,2023-11-20,3268.57,Boleto
3942,6567,2025-02-16,171.1,Boleto
3943,1888,2024-11-20,9815.08,Boleto
3944,2533,2023-11-29,1730.71,PIX
3945,670,2024-09-19,5675.1,Boleto
3946,4862,2024-12-13,1829.85,Cartão de Crédito
3947,4244,2024-12-15,1580.7,Transferência
3948,200,2024-05-15,2417.73,Cartão de Crédito
3949,3613,2023-02-26,945.42,PIX
3950,6203,2023-09-29,3091.53,Transferência
3951,1990,2024-10-05,2687.06,Boleto
3952,1495,2023-11-28,6227.22,Boleto
3953,3482,2024-09-17,7491.15,Transferência
3954,420,2023-05-06,6457.43,Transferência
3955,3716,2024-06-18,9664.43,Cartão de Crédito
3956,5555,2024-02-20,6390.51,PIX
3957,2454,2023-05-26,4363.65,Cartão de Crédito
3958,270,2023-12-08,4386.78,Cartão de Crédito
3959,3368,2023-12-04,1926.28,PIX
3960,6827,2024-02-14,9456.71,PIX
3961,4426,2023-03-31,6391.82,Transferência
3962,4748,2025-02-09,6085.82,Boleto
3963,2649,2023-08-07,69.13,Cartão de Crédito
3964,6787,2024-10-15,7846.85,PIX
3965,6504,2024-09-06,9864.24,Cartão de Crédito
3966,537,2023-03-01,4737.1,Transferência
3967,1050,2023-05-04,333.91,Cartão de Crédito
3968,38,2025-02-15,5278.4,Cartão de Crédito
3969,5850,2024-03-27,3467.46,Transferência
3970,1348,2024-01-28,5209.04,PIX
3971,1645,2024-01-16,1618.98,Cartão de Crédito
3972,2760,2024-07-03,8584.95,PIX
3973,223,2024-07-30,9060.85,PIX
3974,212,2023-05-28,434.25,Transferência
3975,5247,2023-04-19,8125.6,Cartão de Crédito
3976,6457,2023-04-14,7354.93,Cartão de Crédito
3977,6278,2024-04-29,1469.04,Cartão de Crédito
3978,1185,2024-06-06,9029.43,PIX
3979,2684,2023-07-19,1643.73,PIX
3980,1711,2024-12-13,9529.36,Cartão de Crédito
3981,2972,2025-01-04,1066.15,Cartão de Crédito
3982,2562,2024-01-13,2734.34,Boleto
3983,6435,2024-07-18,1905.16,Boleto
3984,3499,2024-01-10,7572.21,Cartão de Crédito
3985,946,2025-02-14,3937.82,Cartão de Crédito
3986,5026,2024-01-05,4491.61,Boleto
3987,6670,2023-04-13,8715.33,PIX
3988,3158,2023-04-01,4886.05,Boleto
3989,6240,2024-03-23,5612.6,Cartão de Crédito
3990,4545,2023-06-02,4882.37,Boleto
3991,926,2023-11-11,653.49,Transferência
3992,3263,2023-05-16,2334.69,Boleto
3993,6452,2024-06-12,669.46,PIX
3994,824,2023-08-22,9321.6,Cartão de Crédito
3995,1103,2023-11-15,9452.72,PIX
3996,4021,2024-07-29,1940.21,Transferência
3997,74,2023-04-15,5407.3,Cartão de Crédito
3998,4623,2024-10-05,1454.62,PIX
3999,5064,2023-07-31,189.15,Transferência
4000,6131,2023-07-10,2510.32,Transferência
4001,4489,2024-01-22,8142.44,Transferência
4002,2580,2024-05-07,239.93,PIX
4003,2218,2024-07-02,4842.73,Boleto
4004,4267,2024-12-07,8437.71,Transferência
4005,1637,2023-09-13,4040.38,Cartão de Crédito
4006,2449,2023-06-15,9441.89,PIX
4007,1225,2023-06-02,1713.62,Transferência
4008,5199,2023-12-10,9902.9,Transferência
4009,1684,2025-01-22,4240.41,Transferência
4010,760,2023-12-15,626.61,Boleto
4011,3642,2024-02-19,6721.72,PIX
4012,3662,2024-06-08,8600.25,PIX
4013,1103,2024-10-06,7011.19,Boleto
4014,4765,2023-08-10,7894.46,Boleto
4015,1903,2025-02-19,855.22,Boleto
4016,4525,2024-08-03,8537.52,Transferência
4017,745,2023-07-16,7349.34,PIX
4018,732,2024-09-13,7569.75,Cartão de Crédito
4019,6919,2023-04-07,6686.8,Cartão de Crédito
4020,4323,2024-09-22,2963.4,Boleto
4021,2697,2025-01-11,4982.98,Cartão de Crédito
4022,685,2024-07-30,9556.43,Cartão de Crédito
4023,5257,2025-02-24,5209.49,Transferência
4024,4747,2023-04-09,3320.74,Boleto
4025,732,2023-08-02,2724.38,Cartão de Crédito
4026,1484,2024-02-19,1308.46,PIX
4027,1759,2023-12-06,6410.98,PIX
4028,6737,2024-07-31,6483.79,Transferência
4029,5639,2024-11-28,9855.68,Cartão de Crédito
4030,1059,2023-04-16,9777.75,PIX
4031,12,2023-10-25,9026.13,Transferência
4032,4116,2024-11-11,1771.68,Transferência
4033,4501,2023-06-02,1838.04,PIX
4034,1130,2024-02-15,9165.57,Transferência
4035,1686,2024-10-17,4639.88,PIX
4036,4105,2023-11-20,9708.17,Transferência
4037,1780,2024-12-02,7919.05,Cartão de Crédito
4038,2410,2025-01-31,2906.93,Transferência
4039,1198,2024-02-15,1023.43,Cartão de Crédito
4040,4764,2024-07-18,1480.02,Cartão de Crédito
4041,3364,2024-07-02,1851.47,Boleto
4042,1075,2023-03-12,8943.96,Cartão de Crédito
4043,4821,2024-10-08,1258.42,PIX
4044,117,2023-12-26,3313.2,Cartão de Crédito
4045,3053,2024-09-16,3454.16,Boleto
4046,3928,2024-07-03,5490.94,Cartão de Crédito
4047,5062,2023-11-10,9286.95,Boleto
4048,3797,2024-04-29,9374.35,Transferência
4049,734,2024-05-08,3844.35,PIX
4050,4001,2024-08-28,9364.13,Cartão de Crédito
4051,6011,2023-06-19,4495.71,Cartão de Crédito
4052,3213,2024-08-21,333.76,Cartão de Crédito
4053,6583,2023-05-20,4916.69,Transferência
4054,5519,2023-10-12,1546.81,Boleto
4055,5528,2024-07-10,6347.31,Boleto
4056,3013,2024-06-10,7386.66,Cartão de Crédito
4057,6382,2024-10-12,1371.3,Cartão de Crédito
4058,3426,2024-08-15,9561.64,Boleto
4059,562,2024-01-29,9088.98,PIX
4060,6301,2023-11-28,3170.37,Cartão de Crédito
4061,1558,2024-05-06,7554.1,Transferência
4062,799,2023-08-11,7101.24,Boleto
4063,947,2023-09-08,9605.78,Transferência
4064,479,2024-12-16,9914.25,Boleto
4065,1810,2024-10-23,610.23,Transferência
4066,3566,2023-09-07,1331.67,PIX
4067,6308,2023-07-30,5207.24,PIX
4068,2035,2023-03-02,2600.63,Boleto
4069,2155,2024-12-23,6852.91,Transferência
4070,1599,2025-02-01,510.49,Boleto
4071,6203,2023-05-29,2053.29,PIX
4072,6195,2023-09-19,4398.72,Transferência
4073,3800,2023-11-12,599.94,Boleto
4074,6713,2024-02-09,3661.14,Cartão de Crédito
4075,6768,2023-09-12,8947.56,Boleto
4076,5587,2023-07-14,9437.14,Boleto
4077,4624,2023-04-06,5914.11,Boleto
4078,652,2023-06-25,2339.03,Boleto
4079,713,2023-07-18,9600.24,Cartão de Crédito
4080,3580,2023-03-19,2795.84,PIX
4081,5781,2025-02-25,7123.01,Cartão de Crédito
4082,3157,2023-12-19,2462.14,Cartão de Crédito
4083,5568,2024-12-18,4555.01,PIX
4084,5997,2024-02-21,7354.81,Cartão de Crédito
4085,203,2024-10-22,3039.47,Transferência
4086,2984,2024-12-19,9629.77,PIX
4087,3120,2024-11-11,1295.53,Cartão de Crédito
4088,6345,2023-11-25,5435.42,Boleto
4089,5937,2023-05-20,348.47,Boleto
4090,183,2023-08-03,8243.8,Boleto
4091,5339,2023-10-04,9290.48,Boleto
4092,427,2024-01-06,1911.58,Cartão de Crédito
4093,1556,2023-07-04,7738.25,PIX
4094,1646,2023-10-03,9781.72,Boleto
4095,1358,2025-02-22,4478.78,PIX
4096,570,2023-10-22,9546.77,Cartão de Crédito
4097,2146,2024-09-06,810.0,Cartão de Crédito
4098,5613,2024-05-12,5322.83,Cartão de Crédito
4099,3932,2024-04-04,8204.28,Transferência
4100,6734,2024-02-04,3156.87,Cartão de Crédito
4101,1225,2025-02-20,1093.5,Transferência
4102,2400,2023-09-13,2775.34,Cartão de Crédito
4103,6136,2024-04-24,4309.98,Cartão de Crédito
4104,1549,2025-01-04,593.85,Boleto
4105,2690,2024-11-24,9752.87,PIX
4106,1985,2023-08-26,5533.36,Cartão de Crédito
4107,2412,2023-05-29,1880.92,Cartão de Crédito
4108,29,2023-07-27,6940.63,Transferência
4109,3461,2023-12-28,3342.25,PIX
4110,2175,2023-04-15,725.67,Transferência
4111,1726,2024-04-01,6053.72,PIX
4112,671,2024-08-13,3589.92,Boleto
4113,602,2024-03-06,4023.83,PIX
4114,55,2024-08-10,3364.65,Transferência
4115,1162,2023-04-21,3160.0,PIX
4116,5670,2025-02-14,7936.11,PIX
4117,3169,2023-05-20,4258.58,Boleto
4118,4403,2024-08-23,7020.71,Transferência
4119,3780,2023-03-08,9142.05,Transferência
4120,575,2024-01-09,3098.18,PIX
4121,1141,2023-10-11,2074.87,Transferência
4122,4551,2023-12-13,1212.16,Transferência
4123,2066,2025-01-20,6286.6,Transferência
4124,2027,2024-02-18,3603.17,PIX
4125,4793,2024-11-04,5445.78,PIX
4126,587,2023-04-22,912.03,PIX
4127,2743,2025-01-03,2330.53,PIX
4128,5961,2024-06-28,1760.37,PIX
4129,4820,2023-04-21,4357.6,PIX
4130,730,2024-05-09,8054.76,PIX
4131,482,2023-06-16,4939.13,Boleto
4132,121,2024-11-11,129.67,Transferência
4133,1542,2025-02-12,6739.57,Cartão de Crédito
4134,6876,2024-11-13,5067.5,PIX
4135,491,2024-04-20,6004.91,Cartão de Crédito
4136,3847,2024-06-06,9683.32,Transferência
4137,6815,2024-09-03,549.22,PIX
4138,4018,2023-05-14,3666.95,Boleto
4139,1442,2024-10-22,327.48,Transferência
4140,877,2023-10-24,7069.03,Transferência
4141,5742,2024-04-24,8494.93,Transferência
4142,5424,2024-05-31,285.36,Transferência
4143,5419,2023-05-11,9787.31,Transferência
4144,5199,2024-02-15,7692.82,Cartão de Crédito
4145,6444,2024-11-26,8986.94,Boleto
4146,1794,2023-12-06,8043.44,Boleto
4147,4477,2024-12-12,3520.23,Boleto
4148,5384,2023-04-26,9553.76,PIX
4149,1535,2023-04-23,3770.65,Transferência
4150,3573,2024-04-29,6163.57,Transferência
4151,2060,2024-01-08,8150.54,PIX
4152,3958,2024-10-30,8079.1,Boleto
4153,6175,2024-11-16,6325.79,Transferência
4154,2653,2024-05-20,1770.62,Boleto
4155,3848,2024-03-20,5476.76,Boleto
4156,5455,2025-02-18,2754.75,Cartão de Crédito
4157,1769,2024-01-15,6656.82,PIX
4158,6997,2023-03-25,4501.64,PIX
4159,3414,2023-06-26,2873.37,PIX
4160,1079,2024-04-01,191.13,Boleto
4161,1902,2024-06-26,2810.8,Transferência
4162,4860,2023-10-25,725.76,Transferência
4163,2534,2024-03-06,8111.99,Cartão de Crédito
4164,2830,2024-05-04,1689.55,Boleto
4165,3214,2024-12-21,2558.64,Cartão de Crédito
4166,6417,2024-10-20,7655.23,PIX
4167,885,2023-08-03,2732.32,PIX
4168,5500,2024-03-19,6575.68,PIX
4169,5496,2023-02-27,3541.01,PIX
4170,4713,2024-07-19,6043.83,Boleto
4171,3541,2025-02-16,812.1,Transferência
4172,4507,2024-09-19,4375.24,Boleto
4173,305,2023-08-15,3065.99,Transferência
4174,2723,2024-11-05,7478.72,PIX
4175,5095,2023-10-09,2384.96,PIX
4176,3429,2025-01-10,1004.54,Cartão de Crédito
4177,4974,2023-07-29,910.31,Transferência
4178,6418,2024-06-06,1577.79,PIX
4179,3771,2023-05-25,438.49,PIX
4180,3014,2023-10-09,1601.38,Cartão de Crédito
4181,1371,2023-05-09,5519.76,PIX
4182,3234,2024-07-24,5318.08,Transferência
4183,1600,2024-01-10,8045.32,Cartão de Crédito
4184,4411,2024-07-04,3785.52,Cartão de Crédito
4185,2602,2023-06-20,2269.59,Cartão de Crédito
4186,5787,2024-05-19,1289.81,Boleto
4187,1910,2024-03-18,450.32,Cartão de Crédito
4188,677,2025-01-16,8872.8,Cartão de Crédito
4189,1358,2023-12-05,3900.8,Boleto
4190,1308,2024-07-27,5526.81,PIX
4191,5355,2023-09-29,811.11,Transferência
4192,1154,2024-08-25,8605.89,PIX
4193,4707,2025-02-05,4495.75,Boleto
4194,5992,2024-06-24,3284.81,PIX
4195,6696,2024-05-28,3169.61,Boleto
4196,1156,2023-08-20,2080.04,Transferência
4197,6585,2025-01-20,262.9,PIX
4198,5519,2024-05-15,8849.31,Boleto
4199,3416,2024-07-29,8486.89,Transferência
4200,6481,2023-07-12,6705.02,Cartão de Crédito
4201,1524,2023-03-11,9053.77,Transferência
4202,495,2025-02-09,6559.97,Cartão de Crédito
4203,3948,2023-07-30,1780.16,Cartão de Crédito
4204,2400,2024-01-22,5720.56,Boleto
4205,2824,2024-10-06,4273.43,PIX
4206,1491,2024-08-21,6873.63,Boleto
4207,1530,2024-10-04,425.45,PIX
4208,234,2024-08-20,3718.39,Transferência
4209,4195,2024-08-11,8738.56,Cartão de Crédito
4210,1080,2024-07-14,6285.79,Cartão de Crédito
4211,3162,2024-01-24,7531.21,Boleto
4212,2337,2024-11-16,3168.02,Transferência
4213,844,2024-12-01,1576.39,Cartão de Crédito
4214,2047,2024-08-02,2068.25,PIX
4215,6573,2024-11-25,9425.02,Cartão de Crédito
4216,572,2024-04-01,1691.05,Cartão de Crédito
4217,3343,2024-03-23,3148.59,PIX
4218,3620,2023-05-10,9344.33,Boleto
4219,1595,2023-07-18,6901.03,Transferência
4220,6770,2024-09-20,1101.45,Boleto
4221,988,2023-05-20,3803.63,Boleto
4222,3086,2024-06-17,534.35,Cartão de Crédito
4223,527,2025-01-26,2955.59,PIX
4224,4879,2024-05-26,4814.63,Transferência
4225,4427,2024-04-11,6729.23,Transferência
4226,5083,2024-12-30,3668.82,Transferência
4227,5253,2023-05-15,1634.28,Cartão de Crédito
4228,3893,2023-05-17,7461.52,Boleto
4229,1008,2024-10-11,2295.05,Boleto
4230,2017,2024-06-16,2241.92,Boleto
4231,4875,2023-10-20,4853.77,Boleto
4232,6617,2024-06-11,2565.48,PIX
4233,4298,2024-11-22,9068.71,Cartão de Crédito
4234,848,2023-04-05,5576.66,Boleto
4235,6587,2023-12-03,7830.8,Boleto
4236,4708,2023-10-29,9360.47,Cartão de Crédito
4237,1675,2023-11-20,7256.06,Transferência
4238,6698,2023-06-14,2672.36,Cartão de Crédito
4239,6919,2023-07-02,774.8,Transferência
4240,3569,2025-01-19,7444.08,PIX
4241,677,2024-08-05,5501.09,Cartão de Crédito
4242,3716,2023-04-19,5410.41,Transferência
4243,2045,2024-08-19,7470.61,PIX
4244,5473,2023-09-13,499.89,Transferência
4245,5645,2024-04-30,2865.98,Boleto
4246,4579,2024-06-29,801.89,Transferência
4247,4742,2023-09-27,8192.7,PIX
4248,3576,2024-03-06,5240.64,PIX
4249,373,2024-05-27,8502.04,Cartão de Crédito
4250,5100,2024-01-09,2259.18,PIX
4251,60,2024-05-01,7870.98,Transferência
4252,879,2024-07-06,2898.35,Boleto
4253,6190,2023-10-14,5576.41,Transferência
4254,172,2024-04-04,6909.0,Transferência
4255,2412,2023-12-15,1782.65,Boleto
4256,5518,2023-12-09,7215.23,Boleto
4257,1239,2023-04-02,3237.35,Transferência
4258,124,2025-02-07,7390.35,Cartão de Crédito
4259,5378,2023-04-09,3494.35,Transferência
4260,3152,2023-07-13,8600.2,Transferência
4261,1758,2025-02-16,154.47,Boleto
4262,1335,2024-09-03,9439.47,Transferência
4263,1784,2024-07-10,4116.31,Boleto
4264,236,2024-06-27,4945.26,PIX
4265,4602,2024-02-19,5048.91,Cartão de Crédito
4266,4398,2024-02-08,4476.0,Cartão de Crédito
4267,2163,2023-11-02,4899.69,Transferência
4268,1648,2025-02-25,5346.76,Boleto
4269,554,2023-09-24,3929.72,Boleto
4270,6922,2024-09-17,7664.31,PIX
4271,4769,2024-07-07,7220.41,Cartão de Crédito
4272,1366,2023-11-26,7645.63,Boleto
4273,4373,2023-09-18,9056.62,Cartão de Crédito
4274,6301,2024-08-31,9179.77,Transferência
4275,6746,2024-10-03,8432.29,Cartão de Crédito
4276,1147,2024-07-25,581.0,Boleto
4277,1,2024-12-23,2831.46,Boleto
4278,1042,2025-01-22,5121.5,Boleto
4279,5442,2024-06-06,5679.15,Transferência
4280,2980,2023-07-09,5433.04,Cartão de Crédito
4281,4209,2023-03-31,2185.52,Transferência
4282,3306,2023-09-27,7277.33,PIX
4283,2281,2024-08-27,2323.7,Cartão de Crédito
4284,2104,2024-11-22,1171.45,PIX
4285,6354,2023-08-15,9398.17,Boleto
4286,1619,2023-07-14,3904.79,PIX
4287,5497,2024-09-02,9164.52,PIX
4288,2018,2024-08-17,9154.99,Transferência
4289,4349,2023-08-02,2197.33,Boleto
4290,4760,2024-08-29,2388.02,Cartão de Crédito
4291,1200,2023-10-19,6037.78,PIX
4292,2203,2024-03-20,4966.35,Transferência
4293,5392,2024-06-16,3974.18,Transferência
4294,734,2023-10-06,7620.9,Transferência
4295,888,2024-10-05,4671.47,Boleto
4296,6611,2023-12-17,5169.88,Boleto
4297,3320,2023-10-25,6776.99,Transferência
4298,6857,2023-03-13,2107.0,Transferência
4299,3087,2025-01-17,3354.82,Cartão de Crédito
