id_receita,id_cliente,descricao,valor,data_recebimento
2682,244,My song difference another growth bag.,3794.77,2024-04-03
2683,456,Wife also night building skill day wonder.,8226.54,2023-09-23
2684,4292,Turn for simply board attention worker.,13615.85,2023-04-24
2685,1138,Institution goal body wall car writer owner blue.,11634.77,2023-03-26
2686,595,Marriage second image land true.,5305.24,2024-02-16
2687,4376,Standard century try network challenge various.,9558.67,2024-03-04
2688,949,Possible more executive kitchen.,28475.41,2024-07-14
2689,3363,Instead cold rock four.,11860.16,2023-07-31
2690,223,Collection again dog treat voice.,19762.5,2024-09-04
2691,3902,Culture board bring high better summer ten bar.,24034.3,2023-11-21
2692,2033,These week major determine week will.,1195.93,2024-07-12
2693,1144,Serious though something boy move travel.,15487.09,2023-11-16
2694,3493,Sit use leg use audience enough may and.,18642.42,2024-05-23
2695,4858,Center hotel open oil.,26382.77,2024-04-24
2696,2760,Political side allow star loss he.,28563.9,2023-03-17
2697,3989,Television hospital avoid nation from list.,12038.2,2024-09-19
2698,1094,Sort expect military baby table public.,15070.74,2024-05-21
2699,1250,If receive high gun concern population government.,19602.35,2024-11-18
2700,1275,Energy executive course long floor color research.,13272.81,2023-12-14
2701,4921,Live try suggest southern fall sport early it.,15143.37,2023-11-21
2702,2942,Call factor himself future subject role still various.,21485.84,2023-08-21
2703,790,Medical guess five scientist floor camera.,24020.06,2024-01-01
2704,4257,Support player low.,10304.89,2025-01-30
2705,3112,Get power dream share often kitchen second box.,10469.22,2024-07-23
2706,421,Call individual identify radio which.,16396.35,2024-03-17
2707,1254,Fill agree religious rich.,24295.94,2025-02-25
2708,1513,Way over leader save open.,14522.64,2023-08-11
2709,3845,Stay this better.,17450.27,2023-09-27
2710,4482,Step vote space better keep customer.,14092.92,2025-01-04
2711,4945,Hair small phone ready develop.,28586.5,2025-01-24
2712,4993,Doctor alone fine different long.,16067.66,2024-06-08
2713,1439,Despite matter read too open each.,25395.01,2024-09-29
2714,1552,Goal idea modern effect pattern.,4278.53,2023-09-26
2715,3367,During eight avoid stuff age medical garden almost.,19221.19,2023-08-18
2716,3597,Budget education student position.,2549.05,2024-11-02
2717,953,Any consider car kind hospital officer share.,3939.23,2023-12-11
2718,4785,Understand benefit goal city science.,29289.98,2023-12-22
2719,540,Body wife open character.,6433.84,2024-06-21
2720,2345,Production ground amount film base else budget might.,18849.39,2024-12-13
2721,1047,Six media soon generation which.,26810.92,2023-08-25
2722,2649,Understand keep course game sign.,26488.67,2024-10-14
2723,342,Trade form body especially offer.,21398.4,2024-02-29
2724,592,Option international doctor throw throw.,12471.36,2025-01-14
2725,4136,Technology else little tree piece stay floor.,24466.19,2023-02-27
2726,441,Degree side recent item only.,12639.81,2023-03-27
2727,3782,No they store watch.,28678.06,2024-08-12
2728,3886,Increase indeed professor.,16551.27,2024-12-17
2729,1993,Then he and.,28315.36,2024-01-18
2730,3386,Peace serious commercial your.,5720.47,2025-02-01
2731,3604,Fill experience work down.,20103.47,2023-07-06
2732,4567,Social water ask ten arrive.,6584.17,2024-07-04
2733,1949,Also agree police memory myself all spring.,14721.35,2025-01-28
2734,3369,Congress oil opportunity give mind all fly.,3272.19,2024-03-09
2735,4615,Should risk land.,1716.06,2023-11-01
2736,198,Try team have job civil teach.,9616.9,2023-09-23
2737,1697,Save sound suffer outside truth.,17971.57,2023-02-27
2738,3321,Author political suggest leader rich set.,13375.5,2024-07-03
2739,1318,Science image game however test career.,9116.06,2023-07-23
2740,2995,Way high family involve teacher.,20769.63,2023-08-14
2741,3075,Lose modern direction anyone over hard two.,16353.97,2024-09-03
2742,577,Right history safe it.,24127.93,2023-05-16
2743,3031,Accept reason lot name enough occur space.,12020.79,2024-03-09
2744,3157,Charge out interest end close eye.,9849.77,2024-02-13
2745,148,Brother buy effect thought.,12564.92,2024-04-19
2746,1076,Win environment stage language because cost should.,27076.58,2023-07-21
2747,4287,Great lead on music him.,25498.73,2024-09-25
2748,4614,Understand machine with recognize practice dinner.,9071.94,2024-02-13
2749,3690,Style receive happy reflect.,26789.79,2023-06-20
2750,229,Expect culture also detail.,24455.44,2024-07-30
2751,493,National argue face person ever second commercial.,3563.65,2024-01-20
2752,1050,Partner summer member stock other when.,20358.31,2023-09-12
2753,4446,Lose consumer feel economic education.,7527.05,2024-01-04
2754,757,Approach likely glass eight.,7949.69,2023-09-02
2755,138,Challenge hard but this much cause five.,14761.27,2024-11-26
2756,2670,Speak sign team church air.,28052.93,2023-08-26
2757,20,Own heart threat nothing life condition three likely.,16079.59,2023-07-23
2758,1317,Simply land author design agent past Mrs decade.,15398.03,2023-07-10
2759,2098,Tv address decade wonder carry save but treat.,29833.46,2024-10-07
2760,2198,To why herself decision its foot quite.,15710.0,2024-06-27
2761,2672,Experience walk bank machine travel suffer seek available.,11240.59,2024-03-07
2762,2322,Rate strategy the.,24830.59,2023-11-02
2763,3618,Only protect indeed.,26337.87,2024-02-22
2764,2929,Mrs table computer heavy line member surface.,8855.84,2023-03-15
2765,3144,First brother free none speak will series.,17901.42,2024-09-13
2766,780,Down woman else play decide.,9979.49,2024-07-08
2767,1958,Girl simply toward point.,13370.69,2023-12-31
2768,3087,Sing resource commercial force occur process.,5128.78,2023-09-04
2769,3339,Window find study.,27791.98,2024-11-09
2770,363,Range oil talk art.,26694.83,2024-01-25
2771,3160,Key film sign run consumer.,21849.55,2023-09-08
2772,4892,Million bank capital shoulder evening such need.,7615.88,2023-07-28
2773,1970,Party you wish local join offer dream.,5782.04,2024-07-20
2774,4397,Order how imagine reduce arm seat.,27754.38,2024-10-04
2775,2606,Shoulder seem century present relationship whatever ok me.,25855.65,2024-08-31
2776,4151,Everybody source every role.,13273.46,2023-10-05
2777,1908,Meet left war.,14327.64,2024-01-19
2778,3045,Moment let financial Mrs agent hold.,1186.27,2024-09-10
2779,2483,Hold first heart possible.,28154.0,2024-11-29
2780,2649,Station phone wait sort course find.,6130.81,2024-12-24
2781,579,Whom establish experience check world value myself entire.,13819.91,2024-05-24
2782,535,Each radio out prove full however person hundred.,4738.74,2023-07-29
2783,1295,Wait level future boy recently build.,5283.05,2024-01-12
2784,3134,Democratic black general call medical option in ability.,1497.04,2024-08-29
2785,1056,Improve magazine stop example so.,21518.89,2023-10-10
2786,881,Ground plant according course.,10495.83,2025-01-02
2787,523,Seat environmental challenge past room drug.,9472.68,2023-11-09
2788,1431,Plant fill answer mother wish.,10760.86,2023-08-04
2789,4495,Help each tell great debate adult.,1911.37,2025-01-28
2790,827,Suggest adult final cell down under.,22588.93,2024-09-25
2791,3086,Idea west some trip.,15477.59,2024-12-21
2792,1686,Peace reduce candidate next wish gun.,5364.54,2023-11-22
2793,2609,Building require again authority.,22891.16,2024-05-22
2794,3767,Develop off analysis they interview democratic.,22192.83,2024-08-19
2795,3458,Government good pretty policy.,10498.09,2024-09-20
2796,2849,Government sort heavy leave former.,15707.42,2024-06-25
2797,3576,Serious left foot investment court cause standard.,25731.15,2024-09-08
2798,3103,Increase employee mission glass value off police method.,9667.65,2023-03-14
2799,1303,Throw son door finally.,21017.63,2023-08-03
2800,4998,It manager everything positive.,12156.97,2024-11-19
2801,4850,Must practice story old evidence interview religious about.,23365.39,2023-06-25
2802,3406,Think sea team one culture some professor century.,11296.8,2024-06-06
2803,4838,Pay particularly store ability song.,19324.07,2023-10-24
2804,741,Challenge center above his dream high.,1291.76,2024-01-09
2805,602,Matter require guy door food car.,19152.4,2024-11-01
2806,3952,Student course doctor election add everything including.,4212.73,2024-04-24
2807,618,Thing necessary organization attack manage game.,5346.71,2023-04-08
2808,2954,Would fund we common body operation customer.,18839.69,2024-03-02
2809,3228,Lot specific low bit.,17838.85,2024-02-05
2810,677,Impact worker join student.,18814.21,2023-03-01
2811,3634,Mother law listen doctor religious soon room ever.,20597.74,2023-06-14
2812,3842,College sport develop two.,15536.84,2023-08-15
2813,265,Physical method same any guess may avoid.,5548.75,2024-05-26
2814,953,To paper from cultural position.,18400.79,2023-09-28
2815,2928,Different left guy season live land.,25073.23,2023-04-18
2816,3602,Number institution everything for value.,28241.3,2025-02-12
2817,3420,Ground debate summer.,4243.61,2023-07-20
2818,784,Air television to parent nature.,1887.45,2023-03-03
2819,1531,They long reveal rock what research.,5935.9,2023-04-09
2820,69,Tv message short form although.,24185.26,2024-07-25
2821,3333,Manager seven model none trouble.,13080.72,2023-10-20
2822,1524,Recognize decision couple.,23240.37,2023-10-06
2823,436,Fight say participant front while.,22300.75,2023-04-30
2824,4516,Matter college fall analysis your gun few.,16186.94,2023-05-25
2825,453,Station water any once once.,13195.39,2023-07-27
2826,4546,Add may environment remain.,15217.31,2023-05-31
2827,1794,Success relate garden deep leg surface.,5622.48,2024-07-09
2828,3696,Easy happy alone wear attack whom.,6054.53,2024-02-11
2829,4754,Picture professional nor middle within age investment would.,19061.86,2023-09-27
2830,4759,Church news team serious quickly dinner forget.,9699.86,2023-04-06
2831,2126,Series happen I notice sport artist vote.,4739.08,2024-06-19
2832,610,She without rich edge job.,23458.33,2024-10-24
2833,415,Recognize for child trouble pressure rest.,22706.47,2023-07-25
2834,1806,Before attorney side.,22071.05,2024-10-17
2835,2313,This draw bad keep.,7262.01,2023-05-23
2836,8,What street similar.,26621.23,2024-11-07
2837,3242,Boy society capital discuss.,15015.32,2023-05-15
2838,2905,Run century fact parent we community.,26210.06,2025-01-07
2839,2673,Ahead kitchen theory responsibility process.,2465.46,2025-02-13
2840,1998,War three various send admit.,16257.16,2024-01-02
2841,4977,Point free community tell return benefit role.,11006.88,2023-07-06
2842,2840,Near treat break available set.,29284.65,2023-08-08
2843,1900,Gun discover whole.,4473.54,2023-04-07
2844,1105,Performance just under consumer mother professional.,17323.52,2024-03-10
2845,3936,Raise travel down.,27723.39,2023-11-27
2846,2543,Make letter culture parent activity eat push drop.,19298.95,2024-01-16
2847,4728,Black race site choice husband design.,4479.25,2024-07-03
2848,4504,Bill cold price health.,10886.67,2023-07-04
2849,651,Third create develop toward why democratic question drive.,26918.56,2023-12-16
2850,60,Back specific someone room why add beyond range.,6260.28,2024-03-12
2851,3817,Imagine put into effect school.,27448.02,2023-06-22
2852,4249,Likely season media read.,9136.64,2024-02-25
2853,3836,Help there with.,17965.69,2024-08-02
2854,4170,Industry just report someone.,5629.92,2024-10-19
2855,300,Performance identify yourself others course seat defense.,28317.83,2024-08-17
2856,4871,Want sit eye hit oil middle thousand.,10249.15,2023-09-02
2857,2182,Leader road state in training including mean.,9856.56,2024-02-08
2858,652,Girl war three finally win.,18592.9,2023-11-15
2859,151,Human blue knowledge suggest.,1343.85,2023-06-15
2860,408,Fly central doctor throughout blue.,12433.11,2023-12-31
2861,854,Sign place she tonight ten.,26030.68,2023-09-02
2862,3293,Beat whatever appear always happy smile discussion.,5843.27,2024-12-12
2863,2564,Hold individual reality choice cold save number.,21471.2,2024-05-15
2864,2378,Mr rest politics early policy.,9195.66,2023-11-11
2865,3430,Figure relate single from send against.,3954.2,2023-05-11
2866,2023,Data population me check can bag get.,19383.64,2023-08-20
2867,139,Crime hour allow.,29156.13,2025-01-28
2868,4013,Treatment short speak writer discussion community ago card.,10070.46,2025-01-24
2869,4982,Must less section cold defense.,24042.63,2024-09-11
2870,4215,Run cover wrong prepare.,5624.26,2024-03-22
2871,3938,Operation pattern less he thought whole.,18899.46,2023-07-11
2872,1790,Ago employee list clearly develop.,17746.91,2024-04-22
2873,698,Focus amount method thank spring.,3652.19,2024-07-02
2874,2933,Whole red former.,15733.07,2023-03-30
2875,1827,Court window discover why once natural beyond.,16370.48,2023-03-01
2876,3611,Stuff voice five budget.,4923.25,2023-06-02
2877,4034,History experience product center.,10248.89,2024-05-19
2878,813,Rise tree build serious.,8827.39,2023-07-04
2879,890,Almost although however last.,4373.96,2024-10-24
2880,4008,Onto director effort old least born skin.,25096.78,2023-07-26
2881,724,Agent guess create staff special.,13256.87,2024-11-11
2882,915,Play shoulder while strong culture million.,6788.76,2023-05-03
2883,1964,Industry truth occur brother figure scene.,19566.44,2024-01-13
2884,3078,Institution loss federal its product phone above together.,27938.29,2024-08-14
2885,4577,Mr over tough great hit professor myself.,2974.11,2024-11-14
2886,795,Marriage company else relationship seem current from.,28405.54,2024-07-20
2887,3992,Yet successful modern carry.,26929.92,2025-02-18
2888,4904,Present us behavior adult seven.,23735.19,2023-07-30
2889,3991,Wear late party learn enjoy movie quickly.,7069.55,2023-12-09
2890,4087,Body nor Mr despite just seat.,12705.48,2023-11-01
2891,4995,Difficult including take cold arrive.,18205.37,2023-08-06
2892,4263,Avoid several argue control interest consumer.,26034.17,2024-06-12
2893,4248,Over green term design population.,20839.11,2023-07-25
