id_despesa,categoria,descricao,valor,data_despesa
2351,TI,Think particular fund southern.,22410.2,2024-04-11
2352,Marketing,Plan reduce name school walk least.,28901.51,2024-02-11
2353,TI,Contain themselves step responsibility campaign some bed.,6951.87,2023-07-09
2354,Infraestrutura,Affect growth modern why live.,17952.4,2023-07-12
2355,Salários,Along help store usually few.,24996.4,2024-07-06
2356,Infraestrutura,International lose several mean strategy travel structure.,41990.12,2024-11-20
2357,TI,Heavy stand simple paper.,49371.26,2024-03-06
2358,Marketing,Animal chance watch together ball than high.,32724.48,2024-01-08
2359,Salários,Mean I make drug certain.,12364.61,2023-09-25
2360,Infraestrutura,Company store station court special.,15825.58,2023-04-03
2361,Salários,Power office Mr particular up.,2505.86,2023-03-24
2362,Marketing,Design growth eight.,13851.71,2024-07-27
2363,TI,Rather air why food understand.,39216.1,2025-02-06
2364,TI,Guy example several staff.,37271.53,2024-04-24
2365,Operacional,Certainly may kitchen rich inside prevent.,19031.59,2023-12-30
2366,Salários,Consumer trouble finish speech.,30352.85,2023-06-27
2367,Operacional,Town those where home.,47444.52,2024-10-27
2368,TI,Population allow professor.,5402.68,2023-06-18
2369,Salários,Community pull upon never agent.,49217.45,2023-10-20
2370,Infraestrutura,Unit author color above trade material hot political.,2402.23,2023-06-14
2371,Operacional,Art material could value dark.,10781.18,2024-11-27
2372,Salários,Develop meeting thought top couple pick.,28709.52,2024-03-04
2373,Marketing,So anything particular cold prove deal law international.,27113.1,2024-12-13
2374,Operacional,They light very responsibility hotel voice.,11842.9,2023-09-15
2375,TI,Light smile unit them society.,13125.81,2024-03-17
2376,Salários,Clearly pass maybe audience determine of key.,49431.1,2024-04-22
2377,Salários,Enough picture where both any even.,5742.16,2025-02-12
2378,Salários,Upon create run bag toward much.,32316.56,2024-07-15
2379,Salários,Project possible him eight charge.,7391.7,2023-07-31
2380,Infraestrutura,House play tree set in policy very.,2275.31,2024-05-18
2381,Marketing,Interesting yourself listen decade learn east somebody view.,20337.46,2024-04-20
2382,TI,Ahead view station wind from put.,21042.38,2024-06-17
2383,Infraestrutura,Hotel car factor resource no here drug.,40255.62,2023-06-08
2384,TI,Whole court effect education maybe for.,45948.07,2024-08-08
2385,Marketing,Anyone mother interesting consumer upon son.,12144.25,2023-05-04
2386,Infraestrutura,Figure create exactly happen strong.,23958.12,2024-04-15
2387,Operacional,Trip case foot let together room.,10034.44,2023-09-06
2388,Salários,Station hard provide woman.,38271.01,2025-01-16
2389,TI,City office policy arrive.,17153.11,2023-07-27
2390,Salários,Design owner in major claim prepare.,30560.25,2024-03-16
2391,TI,Throw project career international major goal.,33101.94,2023-08-17
2392,Marketing,Off PM join member main together.,3575.4,2024-10-09
2393,Marketing,Story go day treatment seek environment someone.,14592.37,2023-10-03
2394,Infraestrutura,Form dog answer.,41294.66,2025-01-20
2395,Operacional,This public whether hope store ask.,6286.47,2024-11-20
2396,Operacional,Left form news practice.,16221.48,2023-09-11
2397,Infraestrutura,Wind their off something inside she.,33097.99,2024-08-31
2398,Marketing,Visit majority teach.,1102.39,2024-09-19
2399,Marketing,Tonight magazine wear certain garden stage.,25209.45,2024-03-03
2400,Salários,Wonder chair majority finally campaign yeah professional.,49787.0,2024-02-20
2401,Salários,See lead plant sing energy public benefit.,42806.54,2024-06-04
2402,Infraestrutura,Garden tell thus analysis somebody ball.,6006.68,2023-06-16
2403,Infraestrutura,Several reflect able hope exist stock.,24156.92,2023-09-23
2404,Operacional,Lose season century student process imagine turn their.,35497.83,2023-08-30
2405,Salários,Chance score visit exactly short medical.,7584.48,2023-04-05
2406,Salários,Research community rate.,2578.66,2023-10-17
2407,Marketing,Him relate same yeah science sport cost.,7804.82,2024-12-03
2408,Salários,Hot after fight degree while perform.,27299.48,2023-09-13
2409,Infraestrutura,Environment exist lead law speak training perform.,49905.17,2024-03-04
2410,Infraestrutura,Floor director song this.,12198.88,2025-02-06
2411,TI,Group up him position blue onto.,39925.23,2023-05-05
2412,Salários,Democrat talk enter test table.,34819.62,2024-04-13
2413,TI,Trade show wall billion trial laugh.,19633.18,2024-01-04
2414,Marketing,Alone pass practice mention fly citizen.,18464.04,2025-01-20
2415,Salários,Kitchen ball would explain meet build as.,20706.7,2023-02-27
2416,Salários,Within turn apply rule quite make election.,16485.78,2023-10-20
2417,Marketing,Act serious couple analysis interest of car.,15053.15,2024-06-08
2418,Marketing,Debate blue seek.,45510.0,2024-04-30
2419,Operacional,Age fish next.,31117.54,2023-10-08
2420,TI,Region drive force offer describe authority inside director.,43585.27,2024-07-21
2421,Marketing,Ok difficult around suddenly.,47967.59,2023-03-14
2422,Salários,Throughout note election film.,41003.09,2024-03-02
2423,Operacional,Message few be laugh avoid lot.,40508.76,2023-12-08
2424,Marketing,Political professional traditional chance conference side air.,726.58,2025-02-24
2425,Operacional,Threat born study me.,33859.61,2023-12-25
2426,Salários,Create story drug sign available.,42847.55,2024-03-06
2427,Infraestrutura,Raise matter cell bank from part race.,38453.6,2024-07-05
2428,TI,Truth ready tell.,806.39,2023-03-22
2429,Marketing,Big information town wife special parent.,36743.66,2024-07-19
2430,Operacional,Particular available stay reveal best surface expect also.,10580.82,2023-07-07
2431,Infraestrutura,Worker contain benefit almost economy worker himself.,46394.2,2024-01-09
2432,Infraestrutura,Which hospital television focus.,22243.6,2023-12-19
2433,Operacional,Appear interview doctor fish next itself.,31437.74,2024-07-23
2434,TI,Buy beat people ball space stuff few.,3409.8,2023-06-30
2435,Operacional,Remember many them evening purpose start.,42750.22,2024-04-22
2436,Salários,Out wait determine chance.,4712.01,2023-09-06
2437,Infraestrutura,Strong free believe style.,48730.72,2024-09-25
2438,Operacional,Board employee window never public through structure book.,3029.84,2024-06-05
2439,Operacional,I learn can just apply upon.,17421.67,2024-02-17
2440,Infraestrutura,Understand walk feel by discover cup.,43835.07,2024-10-28
2441,Marketing,Develop cup black bank oil.,14949.02,2023-05-17
2442,Infraestrutura,With they pull special arm.,25005.92,2024-02-26
2443,TI,Concern theory message parent become week.,8519.28,2024-03-29
2444,Marketing,Dark movement add series product sure.,4325.61,2024-04-11
2445,Infraestrutura,Take Mrs box notice guess.,14241.83,2023-06-13
2446,Marketing,Rest of thousand.,2929.41,2024-09-29
2447,Infraestrutura,Line war culture particularly land usually.,49898.01,2023-03-09
2448,Infraestrutura,Trouble ever he process drive official.,6739.16,2023-10-06
2449,Infraestrutura,Something customer between time safe particular.,9850.77,2023-09-07
2450,Operacional,Rich happy best hard coach good yeah.,5624.27,2023-12-20
2451,Operacional,Seat we news off budget level scientist.,5726.44,2024-10-17
2452,Operacional,Woman something dark hour.,2596.44,2023-09-13
2453,Operacional,Machine move home set because view.,25018.8,2024-02-08
2454,Infraestrutura,Leader letter a then wrong apply visit.,2259.08,2025-02-08
2455,TI,Tree first receive politics administration popular new mean.,15841.56,2024-05-01
2456,TI,For goal common figure realize.,29509.63,2023-12-25
2457,Marketing,Whole attention reality process.,48310.56,2024-05-16
2458,TI,Onto find value choice speak.,31042.61,2024-10-27
2459,Operacional,Movie indicate quite young course rock black.,13685.93,2023-05-28
2460,Operacional,City voice soldier must management.,26818.46,2023-07-23
2461,Infraestrutura,Author challenge decision amount clearly body.,14581.22,2024-06-09
2462,TI,Stand major partner teach base.,14776.17,2024-07-21
2463,Marketing,Music move age spring.,31753.82,2023-04-13
2464,Marketing,Bring Democrat prepare decide.,17555.9,2023-03-26
2465,Marketing,Never owner course conference gas.,12130.9,2024-06-09
2466,Infraestrutura,Management word mention note.,2023.77,2025-02-16
2467,Infraestrutura,Instead animal mention own.,4586.91,2023-09-11
2468,TI,Nation apply table ok.,3593.08,2023-05-01
2469,Marketing,Her drive unit us.,34674.56,2023-08-28
2470,Salários,Line foot source myself.,30559.4,2024-08-29
2471,Salários,Candidate hit shoulder reality.,11199.08,2023-10-03
2472,Infraestrutura,Tonight social environmental customer.,25087.34,2024-01-30
2473,Marketing,Tonight first use product discussion program.,1409.66,2024-11-19
2474,TI,Test rich number sit cold friend think career.,35217.18,2024-05-08
2475,Marketing,Dark number keep with executive quality wide.,8894.77,2024-10-02
2476,Operacional,Customer boy different forward wonder animal people.,35424.54,2024-08-26
2477,Infraestrutura,Drop between property business from reveal listen.,44512.69,2024-04-02
2478,TI,Use any by story movement sort man.,10631.46,2025-01-08
2479,TI,Paper under maintain seven family world remember.,37700.32,2024-06-22
2480,Marketing,Your could win nice.,10347.47,2024-08-11
2481,Infraestrutura,Professional hotel point.,31022.52,2023-09-01
2482,Infraestrutura,Fact act school keep mind step truth.,43766.78,2024-04-25
2483,Operacional,Increase control choose chance finish fact there.,14584.13,2024-06-22
2484,Infraestrutura,Become history pick accept return.,33108.58,2024-11-10
2485,Infraestrutura,Bar finally position face.,31141.14,2024-03-22
2486,Marketing,Program red around.,5549.43,2024-01-29
2487,Marketing,Court body first.,42584.39,2024-05-01
2488,Infraestrutura,Nothing phone institution.,3096.1,2024-06-09
2489,TI,City sure lawyer final politics.,22343.8,2023-07-15
2490,Infraestrutura,Eat including over bank dinner reason try.,3971.66,2023-04-15
2491,Infraestrutura,Very throw sport change.,15499.98,2023-07-22
2492,TI,Medical challenge because bag class player.,33385.58,2023-08-21
2493,Marketing,More film if cost.,8006.89,2023-10-22
2494,Operacional,Wish tough wind draw scene.,16228.3,2023-07-08
2495,TI,Science any various measure they rich.,40818.51,2023-05-08
2496,Operacional,Major everything expert create kid drive.,29865.74,2023-08-30
2497,Salários,Former dream health today upon continue.,17069.2,2024-02-09
2498,Infraestrutura,Structure design style buy bring concern.,14743.42,2023-11-01
2499,Infraestrutura,Street popular instead product.,35484.58,2023-03-18
2500,Infraestrutura,Add worker production us budget.,25315.38,2024-10-15
2501,Marketing,Catch character action instead outside.,16369.39,2023-12-23
2502,Infraestrutura,Experience watch our sound decision shoulder.,34383.1,2023-08-29
2503,Operacional,Campaign guess challenge look boy box.,11521.34,2024-09-21
2504,Salários,Seek serious call turn question major.,37075.44,2024-02-21
2505,TI,Physical try easy ask Mrs.,1129.41,2025-02-04
2506,TI,Few since through yeah think evidence.,31973.0,2024-02-15
2507,Salários,Center tonight attack street lose.,24043.69,2024-06-19
2508,Operacional,Up task himself data military.,18116.22,2024-01-27
2509,Marketing,Statement pick analysis watch customer imagine hard.,26380.86,2023-11-01
2510,TI,Go process government enjoy concern manage person.,34223.43,2024-12-03
2511,Marketing,Same would must TV into thank.,19984.45,2023-10-10
2512,Marketing,Discuss action no sound better first.,2979.45,2023-09-25
2513,Marketing,Third notice least off.,1119.78,2023-06-13
2514,TI,Say can financial if.,40103.64,2023-04-30
2515,Infraestrutura,Black throughout lead.,38858.41,2023-05-03
2516,TI,Remember relationship order consumer data himself next.,13324.44,2023-08-09
2517,Salários,Fact experience direction plant organization find at.,29797.88,2024-01-23
2518,Marketing,Population serious small firm.,23080.82,2024-07-16
2519,Marketing,Make law score choice lot material deep.,49157.01,2024-02-16
2520,Salários,Perhaps and low hair your.,4083.59,2023-10-30
2521,Infraestrutura,Future find age again common.,26795.4,2023-06-06
2522,Operacional,Choose manager phone create spend make.,48611.89,2024-09-01
2523,Operacional,Month dark receive before around.,16982.31,2024-11-05
2524,Salários,Century allow could baby ago produce.,47313.4,2023-03-04
2525,Salários,Happen machine west firm respond really.,26888.05,2023-11-09
2526,Infraestrutura,Worker make however onto structure.,27858.1,2023-09-26
2527,Infraestrutura,Important bill sing realize western only thought.,35714.36,2024-11-23
2528,Marketing,Your able hope effect follow however.,23967.16,2024-03-01
2529,TI,Interview image current house camera require tough.,12086.03,2024-09-04
2530,Operacional,Yourself support painting.,45854.16,2024-12-11
2531,Operacional,Here education technology ago bad know.,24936.8,2024-03-19
2532,TI,According beat give.,3893.89,2024-05-07
2533,TI,Process what indicate keep.,25496.09,2023-11-13
2534,Marketing,Through military beat TV somebody region.,42032.54,2023-05-01
2535,Salários,But million hair air once reduce.,31332.43,2024-04-27
2536,Marketing,Majority board education idea economy degree.,12980.95,2023-05-08
2537,Salários,Culture seem rich.,6997.18,2024-05-13
2538,Salários,Low subject big girl.,29888.75,2024-05-07
2539,Salários,Recently few stand today interview marriage.,16470.68,2023-08-25
2540,TI,Bed doctor parent daughter how.,2606.23,2024-07-29
2541,Marketing,Chair culture sit both.,29404.0,2024-11-05
2542,Infraestrutura,Their a agreement ok.,32879.55,2025-01-04
2543,Salários,Stop poor phone husband church.,9042.9,2024-02-18
2544,Infraestrutura,Become president might often.,34167.72,2023-12-09
2545,TI,Thought every design financial difference sense page.,26142.91,2024-04-16
